year,ann_agg,esm,experiment,ensemble,variable
2093,2.631946905566503e-05,CanESM5,ssp119,r22i1p1f1,pr
2094,2.5067283386830175e-05,CanESM5,ssp119,r22i1p1f1,pr
2095,2.7517719480269685e-05,CanESM5,ssp119,r22i1p1f1,pr
2096,2.6391990081846297e-05,CanESM5,ssp119,r22i1p1f1,pr
2097,3.013941560560933e-05,CanESM5,ssp119,r22i1p1f1,pr
2098,2.8980321293055905e-05,CanESM5,ssp119,r22i1p1f1,pr
2099,2.6828378269815978e-05,CanESM5,ssp119,r22i1p1f1,pr
2015,2.8379327960962512e-05,CanESM5,ssp119,r2i1p1f1,pr
2016,2.6084790717554306e-05,CanESM5,ssp119,r2i1p1f1,pr
2017,2.951966424453908e-05,CanESM5,ssp119,r2i1p1f1,pr
2018,2.8995511447669886e-05,CanESM5,ssp119,r2i1p1f1,pr
2019,2.487998964225578e-05,CanESM5,ssp119,r2i1p1f1,pr
2020,2.3481371908786636e-05,CanESM5,ssp119,r2i1p1f1,pr
2021,2.510009660886365e-05,CanESM5,ssp119,r2i1p1f1,pr
2022,2.5295360908581064e-05,CanESM5,ssp119,r2i1p1f1,pr
2023,2.51739537394638e-05,CanESM5,ssp119,r2i1p1f1,pr
2024,2.639849584157337e-05,CanESM5,ssp119,r2i1p1f1,pr
2025,2.463515598487248e-05,CanESM5,ssp119,r2i1p1f1,pr
2026,2.4990358311996413e-05,CanESM5,ssp119,r2i1p1f1,pr
2027,2.894504274499414e-05,CanESM5,ssp119,r2i1p1f1,pr
2028,2.8497322051414313e-05,CanESM5,ssp119,r2i1p1f1,pr
2029,2.8854675822966442e-05,CanESM5,ssp119,r2i1p1f1,pr
2030,2.5009602079242244e-05,CanESM5,ssp119,r2i1p1f1,pr
2031,2.4084765888424548e-05,CanESM5,ssp119,r2i1p1f1,pr
2032,2.5270310139102066e-05,CanESM5,ssp119,r2i1p1f1,pr
2033,2.6118345256661822e-05,CanESM5,ssp119,r2i1p1f1,pr
2034,2.790752444941672e-05,CanESM5,ssp119,r2i1p1f1,pr
2035,2.541992708987809e-05,CanESM5,ssp119,r2i1p1f1,pr
2036,2.5730340183487187e-05,CanESM5,ssp119,r2i1p1f1,pr
2037,2.696910295174138e-05,CanESM5,ssp119,r2i1p1f1,pr
2038,2.9253692788649936e-05,CanESM5,ssp119,r2i1p1f1,pr
2039,3.1621729120352765e-05,CanESM5,ssp119,r2i1p1f1,pr
2040,2.8746876024827913e-05,CanESM5,ssp119,r2i1p1f1,pr
2041,2.797187705793581e-05,CanESM5,ssp119,r2i1p1f1,pr
2042,2.867281923149738e-05,CanESM5,ssp119,r2i1p1f1,pr
2043,2.9481169048971244e-05,CanESM5,ssp119,r2i1p1f1,pr
2044,3.019768761399539e-05,CanESM5,ssp119,r2i1p1f1,pr
2045,2.521561840335884e-05,CanESM5,ssp119,r2i1p1f1,pr
2046,2.4679960303711766e-05,CanESM5,ssp119,r2i1p1f1,pr
2047,2.6312267948063936e-05,CanESM5,ssp119,r2i1p1f1,pr
2048,2.643322193151729e-05,CanESM5,ssp119,r2i1p1f1,pr
2049,2.7642925534098384e-05,CanESM5,ssp119,r2i1p1f1,pr
2050,2.426700933369953e-05,CanESM5,ssp119,r2i1p1f1,pr
2051,2.500818767428574e-05,CanESM5,ssp119,r2i1p1f1,pr
2052,3.135989570528211e-05,CanESM5,ssp119,r2i1p1f1,pr
2053,2.893582487973038e-05,CanESM5,ssp119,r2i1p1f1,pr
2054,3.0203092850124316e-05,CanESM5,ssp119,r2i1p1f1,pr
2055,2.759860439296932e-05,CanESM5,ssp119,r2i1p1f1,pr
2056,2.656889202340755e-05,CanESM5,ssp119,r2i1p1f1,pr
2057,2.7139832361180468e-05,CanESM5,ssp119,r2i1p1f1,pr
2058,2.4796503057173525e-05,CanESM5,ssp119,r2i1p1f1,pr
2059,2.662974991550306e-05,CanESM5,ssp119,r2i1p1f1,pr
2060,2.770148724861569e-05,CanESM5,ssp119,r2i1p1f1,pr
2061,2.646593221256517e-05,CanESM5,ssp119,r2i1p1f1,pr
2062,3.060665288652098e-05,CanESM5,ssp119,r2i1p1f1,pr
2063,2.331103226658439e-05,CanESM5,ssp119,r2i1p1f1,pr
2064,2.7287402470396408e-05,CanESM5,ssp119,r2i1p1f1,pr
2065,2.7303990886389897e-05,CanESM5,ssp119,r2i1p1f1,pr
2066,2.598702204551654e-05,CanESM5,ssp119,r2i1p1f1,pr
2067,2.685232501840702e-05,CanESM5,ssp119,r2i1p1f1,pr
2068,2.6469258009424566e-05,CanESM5,ssp119,r2i1p1f1,pr
2069,2.8039986795973457e-05,CanESM5,ssp119,r2i1p1f1,pr
2070,2.7028631829776747e-05,CanESM5,ssp119,r2i1p1f1,pr
2071,2.7022340223016077e-05,CanESM5,ssp119,r2i1p1f1,pr
2072,2.7757844524679923e-05,CanESM5,ssp119,r2i1p1f1,pr
2073,2.4144679740904332e-05,CanESM5,ssp119,r2i1p1f1,pr
2074,2.8530124628012892e-05,CanESM5,ssp119,r2i1p1f1,pr
2075,3.0191470584473745e-05,CanESM5,ssp119,r2i1p1f1,pr
2076,2.9027577625284943e-05,CanESM5,ssp119,r2i1p1f1,pr
2077,3.0135470853202333e-05,CanESM5,ssp119,r2i1p1f1,pr
2078,2.7529979684375792e-05,CanESM5,ssp119,r2i1p1f1,pr
2079,2.590216387945617e-05,CanESM5,ssp119,r2i1p1f1,pr
2080,2.621038200068547e-05,CanESM5,ssp119,r2i1p1f1,pr
2081,3.038018344565209e-05,CanESM5,ssp119,r2i1p1f1,pr
2082,3.0123971461393472e-05,CanESM5,ssp119,r2i1p1f1,pr
2083,2.8605458653539235e-05,CanESM5,ssp119,r2i1p1f1,pr
2084,2.6567396957748263e-05,CanESM5,ssp119,r2i1p1f1,pr
2085,2.641559342948411e-05,CanESM5,ssp119,r2i1p1f1,pr
2086,2.800269548363052e-05,CanESM5,ssp119,r2i1p1f1,pr
2087,2.7008268051292642e-05,CanESM5,ssp119,r2i1p1f1,pr
2088,2.7111146423591732e-05,CanESM5,ssp119,r2i1p1f1,pr
2089,2.4977512064624117e-05,CanESM5,ssp119,r2i1p1f1,pr
2090,2.4097986637320953e-05,CanESM5,ssp119,r2i1p1f1,pr
2091,2.6511713313905732e-05,CanESM5,ssp119,r2i1p1f1,pr
2092,2.5970177941652353e-05,CanESM5,ssp119,r2i1p1f1,pr
2093,2.6864258773090936e-05,CanESM5,ssp119,r2i1p1f1,pr
2094,2.4973827299291823e-05,CanESM5,ssp119,r2i1p1f1,pr
2095,2.4614959635890278e-05,CanESM5,ssp119,r2i1p1f1,pr
2096,2.7788473185011585e-05,CanESM5,ssp119,r2i1p1f1,pr
2097,2.707081860010754e-05,CanESM5,ssp119,r2i1p1f1,pr
2098,2.508768656582585e-05,CanESM5,ssp119,r2i1p1f1,pr
2099,2.5814260126287376e-05,CanESM5,ssp119,r2i1p1f1,pr
2015,2.4105241978207258e-05,CanESM5,ssp119,r23i1p1f1,pr
2016,2.4224723620402057e-05,CanESM5,ssp119,r23i1p1f1,pr
2017,2.540583500411607e-05,CanESM5,ssp119,r23i1p1f1,pr
2018,2.6669087589779188e-05,CanESM5,ssp119,r23i1p1f1,pr
2019,2.5306487609717802e-05,CanESM5,ssp119,r23i1p1f1,pr
2020,2.6483355073764848e-05,CanESM5,ssp119,r23i1p1f1,pr
2021,2.6506357219976794e-05,CanESM5,ssp119,r23i1p1f1,pr
2022,2.5248104513937055e-05,CanESM5,ssp119,r23i1p1f1,pr
2023,2.039379215085846e-05,CanESM5,ssp119,r23i1p1f1,pr
2024,2.766795885719988e-05,CanESM5,ssp119,r23i1p1f1,pr
2025,2.614614212811443e-05,CanESM5,ssp119,r23i1p1f1,pr
2026,2.6723180724750538e-05,CanESM5,ssp119,r23i1p1f1,pr
2027,2.7225584738879588e-05,CanESM5,ssp119,r23i1p1f1,pr
2028,2.698418828552915e-05,CanESM5,ssp119,r23i1p1f1,pr
2029,2.8279083337063983e-05,CanESM5,ssp119,r23i1p1f1,pr
2030,2.7048644249924787e-05,CanESM5,ssp119,r23i1p1f1,pr
2031,2.3868557411675884e-05,CanESM5,ssp119,r23i1p1f1,pr
2032,2.4233526174907894e-05,CanESM5,ssp119,r23i1p1f1,pr
2033,2.684398449914714e-05,CanESM5,ssp119,r23i1p1f1,pr
2034,2.6275479458658375e-05,CanESM5,ssp119,r23i1p1f1,pr
2035,2.512020587264999e-05,CanESM5,ssp119,r23i1p1f1,pr
2036,2.5673309269762008e-05,CanESM5,ssp119,r23i1p1f1,pr
2037,2.2886496320547605e-05,CanESM5,ssp119,r23i1p1f1,pr
2038,2.5162541825851632e-05,CanESM5,ssp119,r23i1p1f1,pr
2039,2.735286869911751e-05,CanESM5,ssp119,r23i1p1f1,pr
2040,2.7299361146375677e-05,CanESM5,ssp119,r23i1p1f1,pr
2041,2.77001283749034e-05,CanESM5,ssp119,r23i1p1f1,pr
2042,2.4978449047446512e-05,CanESM5,ssp119,r23i1p1f1,pr
2043,2.5044766719057875e-05,CanESM5,ssp119,r23i1p1f1,pr
2044,2.7851483985093876e-05,CanESM5,ssp119,r23i1p1f1,pr
2045,2.6129268353675632e-05,CanESM5,ssp119,r23i1p1f1,pr
2046,2.406956795874732e-05,CanESM5,ssp119,r23i1p1f1,pr
2047,2.4697446902178154e-05,CanESM5,ssp119,r23i1p1f1,pr
2048,2.8508764758545396e-05,CanESM5,ssp119,r23i1p1f1,pr
2049,2.7550937148632705e-05,CanESM5,ssp119,r23i1p1f1,pr
2050,3.0317676527010737e-05,CanESM5,ssp119,r23i1p1f1,pr
2051,2.782241479371892e-05,CanESM5,ssp119,r23i1p1f1,pr
2052,3.0024996688769358e-05,CanESM5,ssp119,r23i1p1f1,pr
2053,2.6423320508670088e-05,CanESM5,ssp119,r23i1p1f1,pr
2054,2.619173098308327e-05,CanESM5,ssp119,r23i1p1f1,pr
2055,2.8922754123959638e-05,CanESM5,ssp119,r23i1p1f1,pr
2056,2.7249126509416816e-05,CanESM5,ssp119,r23i1p1f1,pr
2057,2.7208482961156606e-05,CanESM5,ssp119,r23i1p1f1,pr
2058,2.4824074419291098e-05,CanESM5,ssp119,r23i1p1f1,pr
2059,2.769557690896339e-05,CanESM5,ssp119,r23i1p1f1,pr
2060,3.048814012411619e-05,CanESM5,ssp119,r23i1p1f1,pr
2061,2.6202172791507103e-05,CanESM5,ssp119,r23i1p1f1,pr
2062,2.369866543340426e-05,CanESM5,ssp119,r23i1p1f1,pr
2063,2.5737005618539364e-05,CanESM5,ssp119,r23i1p1f1,pr
2064,2.389659401449236e-05,CanESM5,ssp119,r23i1p1f1,pr
2065,2.7201265906172375e-05,CanESM5,ssp119,r23i1p1f1,pr
2066,2.598521252491717e-05,CanESM5,ssp119,r23i1p1f1,pr
2067,2.496945226376159e-05,CanESM5,ssp119,r23i1p1f1,pr
2068,3.05746308274936e-05,CanESM5,ssp119,r23i1p1f1,pr
2069,2.8600085811558895e-05,CanESM5,ssp119,r23i1p1f1,pr
2070,2.7134279899839002e-05,CanESM5,ssp119,r23i1p1f1,pr
2071,2.7605492157799734e-05,CanESM5,ssp119,r23i1p1f1,pr
2072,2.677471714954317e-05,CanESM5,ssp119,r23i1p1f1,pr
2073,2.686565635209348e-05,CanESM5,ssp119,r23i1p1f1,pr
2074,2.8879694207855544e-05,CanESM5,ssp119,r23i1p1f1,pr
2075,2.673129078743685e-05,CanESM5,ssp119,r23i1p1f1,pr
2076,2.6335711561161617e-05,CanESM5,ssp119,r23i1p1f1,pr
2077,2.5836235356429825e-05,CanESM5,ssp119,r23i1p1f1,pr
2078,2.760042026335017e-05,CanESM5,ssp119,r23i1p1f1,pr
2079,2.501395974356983e-05,CanESM5,ssp119,r23i1p1f1,pr
2080,3.1315532921126425e-05,CanESM5,ssp119,r23i1p1f1,pr
2081,2.7651063342770045e-05,CanESM5,ssp119,r23i1p1f1,pr
2082,2.9401262254071963e-05,CanESM5,ssp119,r23i1p1f1,pr
2083,2.5679052506799187e-05,CanESM5,ssp119,r23i1p1f1,pr
2084,2.3964062671444694e-05,CanESM5,ssp119,r23i1p1f1,pr
2085,2.5611563050815383e-05,CanESM5,ssp119,r23i1p1f1,pr
2086,2.7313713128779635e-05,CanESM5,ssp119,r23i1p1f1,pr
2087,2.955752318599321e-05,CanESM5,ssp119,r23i1p1f1,pr
2088,2.9464519188973245e-05,CanESM5,ssp119,r23i1p1f1,pr
2089,2.8927223895317287e-05,CanESM5,ssp119,r23i1p1f1,pr
2090,2.6024500022448966e-05,CanESM5,ssp119,r23i1p1f1,pr
2091,2.512822517414317e-05,CanESM5,ssp119,r23i1p1f1,pr
2092,2.5868853063770627e-05,CanESM5,ssp119,r23i1p1f1,pr
2093,3.008367955238499e-05,CanESM5,ssp119,r23i1p1f1,pr
2094,2.8702107008317555e-05,CanESM5,ssp119,r23i1p1f1,pr
2095,2.633297294968697e-05,CanESM5,ssp119,r23i1p1f1,pr
2096,2.966785517259684e-05,CanESM5,ssp119,r23i1p1f1,pr
2097,2.3989135954071386e-05,CanESM5,ssp119,r23i1p1f1,pr
2098,2.637046419284636e-05,CanESM5,ssp119,r23i1p1f1,pr
2099,2.235109058659338e-05,CanESM5,ssp119,r23i1p1f1,pr
2015,2.593432605740899e-05,CanESM5,ssp119,r24i1p1f1,pr
2016,2.7015217511806453e-05,CanESM5,ssp119,r24i1p1f1,pr
2017,2.585376745804497e-05,CanESM5,ssp119,r24i1p1f1,pr
2018,2.8909919945669054e-05,CanESM5,ssp119,r24i1p1f1,pr
2019,2.737609195971877e-05,CanESM5,ssp119,r24i1p1f1,pr
2020,2.6336417756631195e-05,CanESM5,ssp119,r24i1p1f1,pr
2021,2.6186325777842047e-05,CanESM5,ssp119,r24i1p1f1,pr
2022,2.5999267177710138e-05,CanESM5,ssp119,r24i1p1f1,pr
2023,2.6330887439535852e-05,CanESM5,ssp119,r24i1p1f1,pr
2024,2.6316300122533156e-05,CanESM5,ssp119,r24i1p1f1,pr
2025,2.5066744891119524e-05,CanESM5,ssp119,r24i1p1f1,pr
2026,2.7850901213130363e-05,CanESM5,ssp119,r24i1p1f1,pr
2027,2.7271050995052785e-05,CanESM5,ssp119,r24i1p1f1,pr
2028,2.7199665906227632e-05,CanESM5,ssp119,r24i1p1f1,pr
2029,2.686234770309893e-05,CanESM5,ssp119,r24i1p1f1,pr
2030,2.704005004601849e-05,CanESM5,ssp119,r24i1p1f1,pr
2031,3.194287237251059e-05,CanESM5,ssp119,r24i1p1f1,pr
2032,2.8364483652930183e-05,CanESM5,ssp119,r24i1p1f1,pr
2033,2.791658958214017e-05,CanESM5,ssp119,r24i1p1f1,pr
2034,2.807862359483897e-05,CanESM5,ssp119,r24i1p1f1,pr
2035,2.5768018732415932e-05,CanESM5,ssp119,r24i1p1f1,pr
2036,2.6131712142942595e-05,CanESM5,ssp119,r24i1p1f1,pr
2037,2.6922077816565895e-05,CanESM5,ssp119,r24i1p1f1,pr
2038,2.442809851504164e-05,CanESM5,ssp119,r24i1p1f1,pr
2039,2.6819420306303937e-05,CanESM5,ssp119,r24i1p1f1,pr
2040,2.9514974295747276e-05,CanESM5,ssp119,r24i1p1f1,pr
2041,2.5688257269737566e-05,CanESM5,ssp119,r24i1p1f1,pr
2042,2.512746847114937e-05,CanESM5,ssp119,r24i1p1f1,pr
2043,2.5675434419289906e-05,CanESM5,ssp119,r24i1p1f1,pr
2044,2.695803531657327e-05,CanESM5,ssp119,r24i1p1f1,pr
2045,2.4137422427300333e-05,CanESM5,ssp119,r24i1p1f1,pr
2046,2.425269805442549e-05,CanESM5,ssp119,r24i1p1f1,pr
2047,3.112224349672975e-05,CanESM5,ssp119,r24i1p1f1,pr
2048,2.94618424771654e-05,CanESM5,ssp119,r24i1p1f1,pr
2049,2.7876081847552003e-05,CanESM5,ssp119,r24i1p1f1,pr
2050,2.6225977545716558e-05,CanESM5,ssp119,r24i1p1f1,pr
2051,2.9439804436589705e-05,CanESM5,ssp119,r24i1p1f1,pr
2052,2.683803003752567e-05,CanESM5,ssp119,r24i1p1f1,pr
2053,2.4426064178662083e-05,CanESM5,ssp119,r24i1p1f1,pr
2054,2.5109488289806852e-05,CanESM5,ssp119,r24i1p1f1,pr
2055,3.073839350128351e-05,CanESM5,ssp119,r24i1p1f1,pr
2056,2.694347642368337e-05,CanESM5,ssp119,r24i1p1f1,pr
2057,2.744173510263253e-05,CanESM5,ssp119,r24i1p1f1,pr
2058,2.4826727356684755e-05,CanESM5,ssp119,r24i1p1f1,pr
2059,2.6704548924791845e-05,CanESM5,ssp119,r24i1p1f1,pr
2060,2.988642064363817e-05,CanESM5,ssp119,r24i1p1f1,pr
2061,3.0032141740397715e-05,CanESM5,ssp119,r24i1p1f1,pr
2062,2.595510319976341e-05,CanESM5,ssp119,r24i1p1f1,pr
2063,2.7179541936209008e-05,CanESM5,ssp119,r24i1p1f1,pr
2064,2.301223475843737e-05,CanESM5,ssp119,r24i1p1f1,pr
2065,2.737823582050227e-05,CanESM5,ssp119,r24i1p1f1,pr
2066,2.6301102329922904e-05,CanESM5,ssp119,r24i1p1f1,pr
2067,2.6634817027920054e-05,CanESM5,ssp119,r24i1p1f1,pr
2068,2.610073164270176e-05,CanESM5,ssp119,r24i1p1f1,pr
2069,2.6871293782488375e-05,CanESM5,ssp119,r24i1p1f1,pr
2070,2.8509741091542372e-05,CanESM5,ssp119,r24i1p1f1,pr
2071,2.6948939540545885e-05,CanESM5,ssp119,r24i1p1f1,pr
2072,2.6505121023030767e-05,CanESM5,ssp119,r24i1p1f1,pr
2073,2.617083301116776e-05,CanESM5,ssp119,r24i1p1f1,pr
2074,2.7243863819455554e-05,CanESM5,ssp119,r24i1p1f1,pr
2075,2.5747367422100746e-05,CanESM5,ssp119,r24i1p1f1,pr
2076,2.8588807121593954e-05,CanESM5,ssp119,r24i1p1f1,pr
2077,2.8218183657771787e-05,CanESM5,ssp119,r24i1p1f1,pr
2078,2.7037606660975384e-05,CanESM5,ssp119,r24i1p1f1,pr
2079,2.7380409116627554e-05,CanESM5,ssp119,r24i1p1f1,pr
2080,2.8304452722413826e-05,CanESM5,ssp119,r24i1p1f1,pr
2081,2.4517141139655098e-05,CanESM5,ssp119,r24i1p1f1,pr
2082,2.4879035734932158e-05,CanESM5,ssp119,r24i1p1f1,pr
2083,2.742716084380338e-05,CanESM5,ssp119,r24i1p1f1,pr
2084,2.7160116554882046e-05,CanESM5,ssp119,r24i1p1f1,pr
2085,2.9352258212974415e-05,CanESM5,ssp119,r24i1p1f1,pr
2086,2.8186908669685137e-05,CanESM5,ssp119,r24i1p1f1,pr
2087,2.9682041698594723e-05,CanESM5,ssp119,r24i1p1f1,pr
2088,2.4363794675077336e-05,CanESM5,ssp119,r24i1p1f1,pr
2089,2.7038705129170027e-05,CanESM5,ssp119,r24i1p1f1,pr
2090,2.405020905489492e-05,CanESM5,ssp119,r24i1p1f1,pr
2091,2.7431531691566634e-05,CanESM5,ssp119,r24i1p1f1,pr
2092,2.666010878445192e-05,CanESM5,ssp119,r24i1p1f1,pr
2093,3.001683388931904e-05,CanESM5,ssp119,r24i1p1f1,pr
2094,2.514504921022956e-05,CanESM5,ssp119,r24i1p1f1,pr
2095,2.5362539688237427e-05,CanESM5,ssp119,r24i1p1f1,pr
2096,2.7722470245881327e-05,CanESM5,ssp119,r24i1p1f1,pr
2097,2.7297534925865867e-05,CanESM5,ssp119,r24i1p1f1,pr
2098,2.9056147888862236e-05,CanESM5,ssp119,r24i1p1f1,pr
2099,2.6847920054846206e-05,CanESM5,ssp119,r24i1p1f1,pr
2015,2.3893682165763327e-05,CanESM5,ssp119,r13i1p1f1,pr
2016,2.766375207290048e-05,CanESM5,ssp119,r13i1p1f1,pr
2017,2.530765892333253e-05,CanESM5,ssp119,r13i1p1f1,pr
2018,2.544923387989853e-05,CanESM5,ssp119,r13i1p1f1,pr
2019,2.4771173254896514e-05,CanESM5,ssp119,r13i1p1f1,pr
2020,3.0877708512411924e-05,CanESM5,ssp119,r13i1p1f1,pr
2021,2.711073867523996e-05,CanESM5,ssp119,r13i1p1f1,pr
2022,2.7047013021280208e-05,CanESM5,ssp119,r13i1p1f1,pr
2023,2.42976255723923e-05,CanESM5,ssp119,r13i1p1f1,pr
2024,2.5409096847422348e-05,CanESM5,ssp119,r13i1p1f1,pr
2025,3.0158981853220247e-05,CanESM5,ssp119,r13i1p1f1,pr
2026,2.934691499439934e-05,CanESM5,ssp119,r13i1p1f1,pr
2027,2.5606683216428455e-05,CanESM5,ssp119,r13i1p1f1,pr
2028,2.5686125720341213e-05,CanESM5,ssp119,r13i1p1f1,pr
2029,2.5815245691442688e-05,CanESM5,ssp119,r13i1p1f1,pr
2030,2.9891529036871005e-05,CanESM5,ssp119,r13i1p1f1,pr
2031,2.967940822009134e-05,CanESM5,ssp119,r13i1p1f1,pr
2032,2.8226451616053308e-05,CanESM5,ssp119,r13i1p1f1,pr
2033,2.72887281584151e-05,CanESM5,ssp119,r13i1p1f1,pr
2034,3.0052859067911947e-05,CanESM5,ssp119,r13i1p1f1,pr
2035,2.492290531054043e-05,CanESM5,ssp119,r13i1p1f1,pr
2036,2.5433165536225825e-05,CanESM5,ssp119,r13i1p1f1,pr
2037,2.5886118885405564e-05,CanESM5,ssp119,r13i1p1f1,pr
2038,2.348012806912507e-05,CanESM5,ssp119,r13i1p1f1,pr
2039,2.531867470785404e-05,CanESM5,ssp119,r13i1p1f1,pr
2040,2.7594852365613675e-05,CanESM5,ssp119,r13i1p1f1,pr
2041,2.7733475412602108e-05,CanESM5,ssp119,r13i1p1f1,pr
2042,2.8531535951325317e-05,CanESM5,ssp119,r13i1p1f1,pr
2043,2.621880055168556e-05,CanESM5,ssp119,r13i1p1f1,pr
2044,3.100580878618815e-05,CanESM5,ssp119,r13i1p1f1,pr
2045,2.8808767007565872e-05,CanESM5,ssp119,r13i1p1f1,pr
2046,2.668306949715864e-05,CanESM5,ssp119,r13i1p1f1,pr
2047,2.784475228343031e-05,CanESM5,ssp119,r13i1p1f1,pr
2048,2.5925768207492322e-05,CanESM5,ssp119,r13i1p1f1,pr
2049,2.6981536148262486e-05,CanESM5,ssp119,r13i1p1f1,pr
2050,2.803578269711476e-05,CanESM5,ssp119,r13i1p1f1,pr
2051,2.7055256373960802e-05,CanESM5,ssp119,r13i1p1f1,pr
2052,2.6659724769998374e-05,CanESM5,ssp119,r13i1p1f1,pr
2053,2.5624616114405232e-05,CanESM5,ssp119,r13i1p1f1,pr
2054,2.5693752255347555e-05,CanESM5,ssp119,r13i1p1f1,pr
2055,2.6226137165736346e-05,CanESM5,ssp119,r13i1p1f1,pr
2056,3.190122378819319e-05,CanESM5,ssp119,r13i1p1f1,pr
2057,2.853859323302416e-05,CanESM5,ssp119,r13i1p1f1,pr
2058,2.62650004503911e-05,CanESM5,ssp119,r13i1p1f1,pr
2059,2.4174330749700888e-05,CanESM5,ssp119,r13i1p1f1,pr
2060,2.856767182376158e-05,CanESM5,ssp119,r13i1p1f1,pr
2061,2.770030947531474e-05,CanESM5,ssp119,r13i1p1f1,pr
2062,2.9507729640281927e-05,CanESM5,ssp119,r13i1p1f1,pr
2063,2.845779375084057e-05,CanESM5,ssp119,r13i1p1f1,pr
2064,2.7808205289387176e-05,CanESM5,ssp119,r13i1p1f1,pr
2065,2.633576835941053e-05,CanESM5,ssp119,r13i1p1f1,pr
2066,3.0063949167477122e-05,CanESM5,ssp119,r13i1p1f1,pr
2067,2.7243541376261827e-05,CanESM5,ssp119,r13i1p1f1,pr
2068,2.710283740148058e-05,CanESM5,ssp119,r13i1p1f1,pr
2069,2.8266222285367552e-05,CanESM5,ssp119,r13i1p1f1,pr
2070,3.0648218676997776e-05,CanESM5,ssp119,r13i1p1f1,pr
2071,3.2352161559051366e-05,CanESM5,ssp119,r13i1p1f1,pr
2072,2.536457501299651e-05,CanESM5,ssp119,r13i1p1f1,pr
2073,2.648526709231672e-05,CanESM5,ssp119,r13i1p1f1,pr
2074,2.674200674242278e-05,CanESM5,ssp119,r13i1p1f1,pr
2075,2.515894098532595e-05,CanESM5,ssp119,r13i1p1f1,pr
2076,3.0563387012198796e-05,CanESM5,ssp119,r13i1p1f1,pr
2077,2.9219588581382664e-05,CanESM5,ssp119,r13i1p1f1,pr
2078,2.621656052289486e-05,CanESM5,ssp119,r13i1p1f1,pr
2079,2.3168004736740845e-05,CanESM5,ssp119,r13i1p1f1,pr
2080,2.4987326131284155e-05,CanESM5,ssp119,r13i1p1f1,pr
2081,2.348590802426134e-05,CanESM5,ssp119,r13i1p1f1,pr
2082,2.8117126365597997e-05,CanESM5,ssp119,r13i1p1f1,pr
2083,3.0985209160776476e-05,CanESM5,ssp119,r13i1p1f1,pr
2084,2.907387479286855e-05,CanESM5,ssp119,r13i1p1f1,pr
2085,2.588913583076634e-05,CanESM5,ssp119,r13i1p1f1,pr
2086,2.8277540964217083e-05,CanESM5,ssp119,r13i1p1f1,pr
2087,2.7221336626344857e-05,CanESM5,ssp119,r13i1p1f1,pr
2088,2.8490536549984665e-05,CanESM5,ssp119,r13i1p1f1,pr
2089,2.971067660328913e-05,CanESM5,ssp119,r13i1p1f1,pr
2090,2.4896381860778336e-05,CanESM5,ssp119,r13i1p1f1,pr
2091,2.953675142924742e-05,CanESM5,ssp119,r13i1p1f1,pr
2092,2.7677719994453248e-05,CanESM5,ssp119,r13i1p1f1,pr
2093,2.6569407556165827e-05,CanESM5,ssp119,r13i1p1f1,pr
2094,2.2570664434068385e-05,CanESM5,ssp119,r13i1p1f1,pr
2095,2.4810961460242474e-05,CanESM5,ssp119,r13i1p1f1,pr
2096,2.412887247211067e-05,CanESM5,ssp119,r13i1p1f1,pr
2097,2.7712174230131006e-05,CanESM5,ssp119,r13i1p1f1,pr
2098,2.4893267263819803e-05,CanESM5,ssp119,r13i1p1f1,pr
2099,2.8590608346212644e-05,CanESM5,ssp119,r13i1p1f1,pr
2015,2.3392464760873754e-05,CanESM5,ssp119,r25i1p1f1,pr
2016,2.6982392426414203e-05,CanESM5,ssp119,r25i1p1f1,pr
2017,2.6622781361834003e-05,CanESM5,ssp119,r25i1p1f1,pr
2018,2.4255196067396274e-05,CanESM5,ssp119,r25i1p1f1,pr
2019,2.3959958584895863e-05,CanESM5,ssp119,r25i1p1f1,pr
2020,2.797641988949328e-05,CanESM5,ssp119,r25i1p1f1,pr
2021,2.927450094873581e-05,CanESM5,ssp119,r25i1p1f1,pr
2022,2.514583542971915e-05,CanESM5,ssp119,r25i1p1f1,pr
2023,2.4643869334378258e-05,CanESM5,ssp119,r25i1p1f1,pr
2024,2.5469802518153025e-05,CanESM5,ssp119,r25i1p1f1,pr
2025,2.7963040816369873e-05,CanESM5,ssp119,r25i1p1f1,pr
2026,2.5989239415590487e-05,CanESM5,ssp119,r25i1p1f1,pr
2027,2.569700258814138e-05,CanESM5,ssp119,r25i1p1f1,pr
2028,2.8341820674010186e-05,CanESM5,ssp119,r25i1p1f1,pr
2029,2.6890737130012362e-05,CanESM5,ssp119,r25i1p1f1,pr
2030,2.4850149121880538e-05,CanESM5,ssp119,r25i1p1f1,pr
2031,2.4897731680958408e-05,CanESM5,ssp119,r25i1p1f1,pr
2032,2.6793645346288424e-05,CanESM5,ssp119,r25i1p1f1,pr
2033,2.62983144699575e-05,CanESM5,ssp119,r25i1p1f1,pr
2034,2.4035623325450523e-05,CanESM5,ssp119,r25i1p1f1,pr
2035,2.406400691184133e-05,CanESM5,ssp119,r25i1p1f1,pr
2036,2.7409028756373772e-05,CanESM5,ssp119,r25i1p1f1,pr
2037,2.985871915952926e-05,CanESM5,ssp119,r25i1p1f1,pr
2038,2.506670848895218e-05,CanESM5,ssp119,r25i1p1f1,pr
