year,ann_agg,esm,experiment,ensemble,variable
2089,292.342417986538,CanESM5,ssp585,r11i1p1f1,tas
2090,293.36491390507416,CanESM5,ssp585,r11i1p1f1,tas
2091,293.53769442271454,CanESM5,ssp585,r11i1p1f1,tas
2092,293.2626905543184,CanESM5,ssp585,r11i1p1f1,tas
2093,293.9881786451519,CanESM5,ssp585,r11i1p1f1,tas
2094,293.8640375156529,CanESM5,ssp585,r11i1p1f1,tas
2095,292.6282588207908,CanESM5,ssp585,r11i1p1f1,tas
2096,293.1932409035507,CanESM5,ssp585,r11i1p1f1,tas
2097,293.10622334065806,CanESM5,ssp585,r11i1p1f1,tas
2098,294.57143574532506,CanESM5,ssp585,r11i1p1f1,tas
2099,294.2030166200613,CanESM5,ssp585,r11i1p1f1,tas
2015,285.64032161735435,CanESM5,ssp585,r12i1p1f1,tas
2016,285.4923799192133,CanESM5,ssp585,r12i1p1f1,tas
2017,285.4673505759592,CanESM5,ssp585,r12i1p1f1,tas
2018,285.40535075373185,CanESM5,ssp585,r12i1p1f1,tas
2019,286.6342229112788,CanESM5,ssp585,r12i1p1f1,tas
2020,286.82082370093235,CanESM5,ssp585,r12i1p1f1,tas
2021,285.6373683227913,CanESM5,ssp585,r12i1p1f1,tas
2022,286.06015573365073,CanESM5,ssp585,r12i1p1f1,tas
2023,286.2600203302723,CanESM5,ssp585,r12i1p1f1,tas
2024,286.6603093160574,CanESM5,ssp585,r12i1p1f1,tas
2025,286.78104740386806,CanESM5,ssp585,r12i1p1f1,tas
2026,286.6368050998598,CanESM5,ssp585,r12i1p1f1,tas
2027,286.19639737085214,CanESM5,ssp585,r12i1p1f1,tas
2028,286.39704881234684,CanESM5,ssp585,r12i1p1f1,tas
2029,286.1865059240993,CanESM5,ssp585,r12i1p1f1,tas
2030,286.9164134748457,CanESM5,ssp585,r12i1p1f1,tas
2031,286.21612262390977,CanESM5,ssp585,r12i1p1f1,tas
2032,286.6991201189173,CanESM5,ssp585,r12i1p1f1,tas
2033,287.65228701552945,CanESM5,ssp585,r12i1p1f1,tas
2034,286.1303867418865,CanESM5,ssp585,r12i1p1f1,tas
2035,286.71277919099805,CanESM5,ssp585,r12i1p1f1,tas
2036,287.40705115053976,CanESM5,ssp585,r12i1p1f1,tas
2037,287.03072472105305,CanESM5,ssp585,r12i1p1f1,tas
2038,288.1988781768248,CanESM5,ssp585,r12i1p1f1,tas
2039,286.9716517446455,CanESM5,ssp585,r12i1p1f1,tas
2040,286.9370323607109,CanESM5,ssp585,r12i1p1f1,tas
2041,288.3633816567974,CanESM5,ssp585,r12i1p1f1,tas
2042,287.5794590849591,CanESM5,ssp585,r12i1p1f1,tas
2043,287.814835631451,CanESM5,ssp585,r12i1p1f1,tas
2044,288.0463598482966,CanESM5,ssp585,r12i1p1f1,tas
2045,288.29679148052435,CanESM5,ssp585,r12i1p1f1,tas
2046,288.8970477736368,CanESM5,ssp585,r12i1p1f1,tas
2047,288.643283580669,CanESM5,ssp585,r12i1p1f1,tas
2048,288.5733885937365,CanESM5,ssp585,r12i1p1f1,tas
2049,288.13149536924624,CanESM5,ssp585,r12i1p1f1,tas
2050,289.9430444776397,CanESM5,ssp585,r12i1p1f1,tas
2051,289.6660653589084,CanESM5,ssp585,r12i1p1f1,tas
2052,287.65288398166496,CanESM5,ssp585,r12i1p1f1,tas
2053,289.7257545229476,CanESM5,ssp585,r12i1p1f1,tas
2054,289.3690861086263,CanESM5,ssp585,r12i1p1f1,tas
2055,288.8094285890771,CanESM5,ssp585,r12i1p1f1,tas
2056,288.7774306715068,CanESM5,ssp585,r12i1p1f1,tas
2057,289.21457716010923,CanESM5,ssp585,r12i1p1f1,tas
2058,289.15799508847243,CanESM5,ssp585,r12i1p1f1,tas
2059,289.3166642720573,CanESM5,ssp585,r12i1p1f1,tas
2060,290.3212866342307,CanESM5,ssp585,r12i1p1f1,tas
2061,289.2288861822565,CanESM5,ssp585,r12i1p1f1,tas
2062,290.2178877632635,CanESM5,ssp585,r12i1p1f1,tas
2063,289.8085237180465,CanESM5,ssp585,r12i1p1f1,tas
2064,290.5529141412671,CanESM5,ssp585,r12i1p1f1,tas
2065,289.2467723633492,CanESM5,ssp585,r12i1p1f1,tas
2066,291.20935005188744,CanESM5,ssp585,r12i1p1f1,tas
2067,290.24411783731824,CanESM5,ssp585,r12i1p1f1,tas
2068,290.5819117527495,CanESM5,ssp585,r12i1p1f1,tas
2069,291.77684033915943,CanESM5,ssp585,r12i1p1f1,tas
2070,290.0248334865632,CanESM5,ssp585,r12i1p1f1,tas
2071,289.6001568943245,CanESM5,ssp585,r12i1p1f1,tas
2072,290.8043209069644,CanESM5,ssp585,r12i1p1f1,tas
2073,289.36677107709494,CanESM5,ssp585,r12i1p1f1,tas
2074,290.8442403900456,CanESM5,ssp585,r12i1p1f1,tas
2075,291.1260079405947,CanESM5,ssp585,r12i1p1f1,tas
2076,291.28565674367053,CanESM5,ssp585,r12i1p1f1,tas
2077,291.4882422342484,CanESM5,ssp585,r12i1p1f1,tas
2078,291.8820579201282,CanESM5,ssp585,r12i1p1f1,tas
2079,291.70706962248914,CanESM5,ssp585,r12i1p1f1,tas
2080,292.0105721187153,CanESM5,ssp585,r12i1p1f1,tas
2081,292.597548646807,CanESM5,ssp585,r12i1p1f1,tas
2082,292.7504173430598,CanESM5,ssp585,r12i1p1f1,tas
2083,292.46077011568144,CanESM5,ssp585,r12i1p1f1,tas
2084,291.01791701105003,CanESM5,ssp585,r12i1p1f1,tas
2085,291.4253957558134,CanESM5,ssp585,r12i1p1f1,tas
2086,291.80857348943783,CanESM5,ssp585,r12i1p1f1,tas
2087,291.92640593856237,CanESM5,ssp585,r12i1p1f1,tas
2088,293.5579444408634,CanESM5,ssp585,r12i1p1f1,tas
2089,292.3525247273529,CanESM5,ssp585,r12i1p1f1,tas
2090,293.5195718783334,CanESM5,ssp585,r12i1p1f1,tas
2091,293.31998227070926,CanESM5,ssp585,r12i1p1f1,tas
2092,293.1252819901028,CanESM5,ssp585,r12i1p1f1,tas
2093,294.2828066896529,CanESM5,ssp585,r12i1p1f1,tas
2094,293.77725668579836,CanESM5,ssp585,r12i1p1f1,tas
2095,293.3895982998802,CanESM5,ssp585,r12i1p1f1,tas
2096,292.2359611092786,CanESM5,ssp585,r12i1p1f1,tas
2097,293.8875857458462,CanESM5,ssp585,r12i1p1f1,tas
2098,292.99228831075567,CanESM5,ssp585,r12i1p1f1,tas
2099,294.0037102391577,CanESM5,ssp585,r12i1p1f1,tas
2015,286.34029814519835,CanESM5,ssp585,r13i1p1f1,tas
2016,286.40273028675574,CanESM5,ssp585,r13i1p1f1,tas
2017,286.5522638019267,CanESM5,ssp585,r13i1p1f1,tas
2018,286.6096338733266,CanESM5,ssp585,r13i1p1f1,tas
2019,285.9429454378232,CanESM5,ssp585,r13i1p1f1,tas
2020,285.1132397035402,CanESM5,ssp585,r13i1p1f1,tas
2021,287.1900440976077,CanESM5,ssp585,r13i1p1f1,tas
2022,286.4069888110243,CanESM5,ssp585,r13i1p1f1,tas
2023,287.6295298867016,CanESM5,ssp585,r13i1p1f1,tas
2024,285.6885395558185,CanESM5,ssp585,r13i1p1f1,tas
2025,285.6922278834674,CanESM5,ssp585,r13i1p1f1,tas
2026,286.9549243820077,CanESM5,ssp585,r13i1p1f1,tas
2027,286.56523419430624,CanESM5,ssp585,r13i1p1f1,tas
2028,286.33228958082424,CanESM5,ssp585,r13i1p1f1,tas
2029,285.8002102099405,CanESM5,ssp585,r13i1p1f1,tas
2030,287.12116999776566,CanESM5,ssp585,r13i1p1f1,tas
2031,287.5351570611518,CanESM5,ssp585,r13i1p1f1,tas
2032,287.0577807790978,CanESM5,ssp585,r13i1p1f1,tas
2033,287.6017170448591,CanESM5,ssp585,r13i1p1f1,tas
2034,287.31346099640365,CanESM5,ssp585,r13i1p1f1,tas
2035,287.8904432482124,CanESM5,ssp585,r13i1p1f1,tas
2036,287.44681611294214,CanESM5,ssp585,r13i1p1f1,tas
2037,286.3508366175684,CanESM5,ssp585,r13i1p1f1,tas
2038,287.518651417012,CanESM5,ssp585,r13i1p1f1,tas
2039,287.91399198651146,CanESM5,ssp585,r13i1p1f1,tas
2040,287.5933354167384,CanESM5,ssp585,r13i1p1f1,tas
2041,287.7699341293108,CanESM5,ssp585,r13i1p1f1,tas
2042,287.5508041652326,CanESM5,ssp585,r13i1p1f1,tas
2043,287.79360502300784,CanESM5,ssp585,r13i1p1f1,tas
2044,288.2919478784043,CanESM5,ssp585,r13i1p1f1,tas
2045,288.8609544995558,CanESM5,ssp585,r13i1p1f1,tas
2046,288.0492822827839,CanESM5,ssp585,r13i1p1f1,tas
2047,289.49591074121946,CanESM5,ssp585,r13i1p1f1,tas
2048,289.0153629840009,CanESM5,ssp585,r13i1p1f1,tas
2049,287.5187608547417,CanESM5,ssp585,r13i1p1f1,tas
2050,287.9636828161128,CanESM5,ssp585,r13i1p1f1,tas
2051,290.0085059720205,CanESM5,ssp585,r13i1p1f1,tas
2052,288.85651256432647,CanESM5,ssp585,r13i1p1f1,tas
2053,288.739090129737,CanESM5,ssp585,r13i1p1f1,tas
2054,289.0051899235284,CanESM5,ssp585,r13i1p1f1,tas
2055,289.79441731146954,CanESM5,ssp585,r13i1p1f1,tas
2056,289.9701411099273,CanESM5,ssp585,r13i1p1f1,tas
2057,289.82519435078007,CanESM5,ssp585,r13i1p1f1,tas
2058,289.45621631575256,CanESM5,ssp585,r13i1p1f1,tas
2059,289.53172394745496,CanESM5,ssp585,r13i1p1f1,tas
2060,290.32799189950634,CanESM5,ssp585,r13i1p1f1,tas
2061,290.1461177915694,CanESM5,ssp585,r13i1p1f1,tas
2062,290.01483479591167,CanESM5,ssp585,r13i1p1f1,tas
2063,289.5097219645093,CanESM5,ssp585,r13i1p1f1,tas
2064,290.39225781692573,CanESM5,ssp585,r13i1p1f1,tas
2065,288.9827245100484,CanESM5,ssp585,r13i1p1f1,tas
2066,290.17651155319396,CanESM5,ssp585,r13i1p1f1,tas
2067,290.4332328893947,CanESM5,ssp585,r13i1p1f1,tas
2068,289.105950329634,CanESM5,ssp585,r13i1p1f1,tas
2069,289.096395222034,CanESM5,ssp585,r13i1p1f1,tas
2070,291.6764533865566,CanESM5,ssp585,r13i1p1f1,tas
2071,290.68688101150263,CanESM5,ssp585,r13i1p1f1,tas
2072,291.86363482721765,CanESM5,ssp585,r13i1p1f1,tas
2073,289.99235792292353,CanESM5,ssp585,r13i1p1f1,tas
2074,290.70970682193075,CanESM5,ssp585,r13i1p1f1,tas
2075,291.1476799886624,CanESM5,ssp585,r13i1p1f1,tas
2076,292.4577955149427,CanESM5,ssp585,r13i1p1f1,tas
2077,291.35480831976406,CanESM5,ssp585,r13i1p1f1,tas
2078,292.0156847640295,CanESM5,ssp585,r13i1p1f1,tas
2079,291.2832516200276,CanESM5,ssp585,r13i1p1f1,tas
2080,290.85657711931736,CanESM5,ssp585,r13i1p1f1,tas
2081,291.1669866871576,CanESM5,ssp585,r13i1p1f1,tas
2082,291.6916555252755,CanESM5,ssp585,r13i1p1f1,tas
2083,292.5026908001851,CanESM5,ssp585,r13i1p1f1,tas
2084,292.4448876601,CanESM5,ssp585,r13i1p1f1,tas
2085,291.7604465023068,CanESM5,ssp585,r13i1p1f1,tas
2086,292.4648156565599,CanESM5,ssp585,r13i1p1f1,tas
2087,291.8776425948127,CanESM5,ssp585,r13i1p1f1,tas
2088,292.8765009823056,CanESM5,ssp585,r13i1p1f1,tas
2089,291.77027156797175,CanESM5,ssp585,r13i1p1f1,tas
2090,292.6479950426546,CanESM5,ssp585,r13i1p1f1,tas
2091,293.5738127192692,CanESM5,ssp585,r13i1p1f1,tas
2092,293.44621421160076,CanESM5,ssp585,r13i1p1f1,tas
2093,293.0084473093744,CanESM5,ssp585,r13i1p1f1,tas
2094,293.3072806642081,CanESM5,ssp585,r13i1p1f1,tas
2095,292.7056544044405,CanESM5,ssp585,r13i1p1f1,tas
2096,293.55633247269435,CanESM5,ssp585,r13i1p1f1,tas
2097,293.38540012769727,CanESM5,ssp585,r13i1p1f1,tas
2098,293.4208067891903,CanESM5,ssp585,r13i1p1f1,tas
2099,293.89794065946427,CanESM5,ssp585,r13i1p1f1,tas
2015,286.72169677130296,CanESM5,ssp585,r9i1p1f1,tas
2016,284.78495032885786,CanESM5,ssp585,r9i1p1f1,tas
2017,286.00698044596083,CanESM5,ssp585,r9i1p1f1,tas
2018,286.1992800805861,CanESM5,ssp585,r9i1p1f1,tas
2019,285.74647942542634,CanESM5,ssp585,r9i1p1f1,tas
2020,286.06819468059285,CanESM5,ssp585,r9i1p1f1,tas
2021,286.37435091256515,CanESM5,ssp585,r9i1p1f1,tas
2022,286.4986848721007,CanESM5,ssp585,r9i1p1f1,tas
2023,286.3397986731242,CanESM5,ssp585,r9i1p1f1,tas
2024,286.39964828857165,CanESM5,ssp585,r9i1p1f1,tas
2025,287.2591381588357,CanESM5,ssp585,r9i1p1f1,tas
2026,287.3844340707622,CanESM5,ssp585,r9i1p1f1,tas
2027,287.0817023556935,CanESM5,ssp585,r9i1p1f1,tas
2028,285.8301542112365,CanESM5,ssp585,r9i1p1f1,tas
2029,286.4613874263544,CanESM5,ssp585,r9i1p1f1,tas
2030,286.7027302954565,CanESM5,ssp585,r9i1p1f1,tas
2031,287.3261751647199,CanESM5,ssp585,r9i1p1f1,tas
2032,288.1025198037326,CanESM5,ssp585,r9i1p1f1,tas
2033,287.0981034197296,CanESM5,ssp585,r9i1p1f1,tas
2034,286.4860302965771,CanESM5,ssp585,r9i1p1f1,tas
2035,287.46648573041506,CanESM5,ssp585,r9i1p1f1,tas
2036,288.00413048125114,CanESM5,ssp585,r9i1p1f1,tas
2037,288.23738413509,CanESM5,ssp585,r9i1p1f1,tas
2038,287.9174264263773,CanESM5,ssp585,r9i1p1f1,tas
2039,287.4955702603933,CanESM5,ssp585,r9i1p1f1,tas
2040,288.13007509723775,CanESM5,ssp585,r9i1p1f1,tas
2041,288.3467921812051,CanESM5,ssp585,r9i1p1f1,tas
2042,287.5060424010359,CanESM5,ssp585,r9i1p1f1,tas
2043,286.8910456069908,CanESM5,ssp585,r9i1p1f1,tas
2044,287.6951226364818,CanESM5,ssp585,r9i1p1f1,tas
2045,288.5046353383402,CanESM5,ssp585,r9i1p1f1,tas
2046,288.3029004494054,CanESM5,ssp585,r9i1p1f1,tas
2047,288.9408466705274,CanESM5,ssp585,r9i1p1f1,tas
2048,287.8497611614826,CanESM5,ssp585,r9i1p1f1,tas
2049,287.54550137190944,CanESM5,ssp585,r9i1p1f1,tas
2050,288.16571170315086,CanESM5,ssp585,r9i1p1f1,tas
2051,288.790490876731,CanESM5,ssp585,r9i1p1f1,tas
2052,289.3339555850793,CanESM5,ssp585,r9i1p1f1,tas
2053,289.98451955174386,CanESM5,ssp585,r9i1p1f1,tas
2054,288.6763243951353,CanESM5,ssp585,r9i1p1f1,tas
2055,288.6995286486913,CanESM5,ssp585,r9i1p1f1,tas
2056,289.4843817618997,CanESM5,ssp585,r9i1p1f1,tas
2057,289.16445661609185,CanESM5,ssp585,r9i1p1f1,tas
2058,288.7354212606008,CanESM5,ssp585,r9i1p1f1,tas
2059,287.9910209666917,CanESM5,ssp585,r9i1p1f1,tas
2060,290.75274660363607,CanESM5,ssp585,r9i1p1f1,tas
2061,290.25661111724753,CanESM5,ssp585,r9i1p1f1,tas
2062,289.91942747761806,CanESM5,ssp585,r9i1p1f1,tas
2063,289.7489077011525,CanESM5,ssp585,r9i1p1f1,tas
2064,290.09504709007865,CanESM5,ssp585,r9i1p1f1,tas
2065,290.3661657137738,CanESM5,ssp585,r9i1p1f1,tas
2066,290.56995720598655,CanESM5,ssp585,r9i1p1f1,tas
2067,289.72287746715665,CanESM5,ssp585,r9i1p1f1,tas
2068,290.5099312834203,CanESM5,ssp585,r9i1p1f1,tas
2069,291.2118270677411,CanESM5,ssp585,r9i1p1f1,tas
2070,290.0444256659893,CanESM5,ssp585,r9i1p1f1,tas
2071,291.2942847470644,CanESM5,ssp585,r9i1p1f1,tas
2072,292.44587566735333,CanESM5,ssp585,r9i1p1f1,tas
2073,291.8196674196361,CanESM5,ssp585,r9i1p1f1,tas
2074,290.57304744039897,CanESM5,ssp585,r9i1p1f1,tas
2075,290.57344639815545,CanESM5,ssp585,r9i1p1f1,tas
2076,291.7760682498039,CanESM5,ssp585,r9i1p1f1,tas
2077,291.36817631960304,CanESM5,ssp585,r9i1p1f1,tas
2078,291.91790154259326,CanESM5,ssp585,r9i1p1f1,tas
2079,291.0885462452104,CanESM5,ssp585,r9i1p1f1,tas
2080,292.3360714560972,CanESM5,ssp585,r9i1p1f1,tas
2081,291.98076389284194,CanESM5,ssp585,r9i1p1f1,tas
2082,292.0566874985559,CanESM5,ssp585,r9i1p1f1,tas
2083,292.36363296716837,CanESM5,ssp585,r9i1p1f1,tas
2084,292.60857353550165,CanESM5,ssp585,r9i1p1f1,tas
2085,291.83579051761933,CanESM5,ssp585,r9i1p1f1,tas
2086,292.0692936964281,CanESM5,ssp585,r9i1p1f1,tas
2087,293.5448386422216,CanESM5,ssp585,r9i1p1f1,tas
2088,292.3587702681959,CanESM5,ssp585,r9i1p1f1,tas
2089,292.6014156705753,CanESM5,ssp585,r9i1p1f1,tas
2090,292.9740795503449,CanESM5,ssp585,r9i1p1f1,tas
2091,292.91099732749785,CanESM5,ssp585,r9i1p1f1,tas
2092,292.9812296190712,CanESM5,ssp585,r9i1p1f1,tas
2093,291.87166682911476,CanESM5,ssp585,r9i1p1f1,tas
2094,293.5529057553337,CanESM5,ssp585,r9i1p1f1,tas
2095,293.99147120974357,CanESM5,ssp585,r9i1p1f1,tas
2096,292.91975344224073,CanESM5,ssp585,r9i1p1f1,tas
2097,293.5525238471131,CanESM5,ssp585,r9i1p1f1,tas
2098,293.4845124175591,CanESM5,ssp585,r9i1p1f1,tas
2099,293.9505779588596,CanESM5,ssp585,r9i1p1f1,tas
2015,286.1599339652436,CanESM5,ssp585,r21i1p1f1,tas
2016,286.09931263882856,CanESM5,ssp585,r21i1p1f1,tas
2017,285.59297489820887,CanESM5,ssp585,r21i1p1f1,tas
2018,286.16630120723374,CanESM5,ssp585,r21i1p1f1,tas
2019,286.7449360008406,CanESM5,ssp585,r21i1p1f1,tas
2020,286.6322490370026,CanESM5,ssp585,r21i1p1f1,tas
2021,287.29541891636813,CanESM5,ssp585,r21i1p1f1,tas
2022,287.01520279347125,CanESM5,ssp585,r21i1p1f1,tas
2023,287.4284549425031,CanESM5,ssp585,r21i1p1f1,tas
2024,287.0134250076628,CanESM5,ssp585,r21i1p1f1,tas
2025,285.88197845134454,CanESM5,ssp585,r21i1p1f1,tas
2026,286.01586819175003,CanESM5,ssp585,r21i1p1f1,tas
2027,286.12292691835523,CanESM5,ssp585,r21i1p1f1,tas
2028,286.72292102634236,CanESM5,ssp585,r21i1p1f1,tas
2029,286.01335749633625,CanESM5,ssp585,r21i1p1f1,tas
2030,286.25965167322676,CanESM5,ssp585,r21i1p1f1,tas
2031,285.8846026412871,CanESM5,ssp585,r21i1p1f1,tas
2032,287.03915853969824,CanESM5,ssp585,r21i1p1f1,tas
2033,287.6674256148705,CanESM5,ssp585,r21i1p1f1,tas
2034,287.04032375588145,CanESM5,ssp585,r21i1p1f1,tas
2035,287.841628583974,CanESM5,ssp585,r21i1p1f1,tas
2036,286.7092180303949,CanESM5,ssp585,r21i1p1f1,tas
2037,288.17877543019796,CanESM5,ssp585,r21i1p1f1,tas
2038,288.19019068334524,CanESM5,ssp585,r21i1p1f1,tas
2039,288.96520142150285,CanESM5,ssp585,r21i1p1f1,tas
2040,287.2151726751995,CanESM5,ssp585,r21i1p1f1,tas
2041,287.6843355282512,CanESM5,ssp585,r21i1p1f1,tas
2042,287.94554940620424,CanESM5,ssp585,r21i1p1f1,tas
2043,287.48754462622657,CanESM5,ssp585,r21i1p1f1,tas
2044,286.6992560813105,CanESM5,ssp585,r21i1p1f1,tas
2045,288.23161203889464,CanESM5,ssp585,r21i1p1f1,tas
2046,287.78676428777004,CanESM5,ssp585,r21i1p1f1,tas
2047,288.562816660162,CanESM5,ssp585,r21i1p1f1,tas
2048,287.90965890768786,CanESM5,ssp585,r21i1p1f1,tas
2049,288.0167395997109,CanESM5,ssp585,r21i1p1f1,tas
2050,288.5596222412774,CanESM5,ssp585,r21i1p1f1,tas
2051,287.5570611267658,CanESM5,ssp585,r21i1p1f1,tas
2052,288.4627833730605,CanESM5,ssp585,r21i1p1f1,tas
2053,288.9839673522735,CanESM5,ssp585,r21i1p1f1,tas
2054,288.86565033118166,CanESM5,ssp585,r21i1p1f1,tas
2055,288.8999141720936,CanESM5,ssp585,r21i1p1f1,tas
2056,289.4443318853134,CanESM5,ssp585,r21i1p1f1,tas
2057,289.36655888596374,CanESM5,ssp585,r21i1p1f1,tas
2058,289.1884144009064,CanESM5,ssp585,r21i1p1f1,tas
2059,290.5511288121766,CanESM5,ssp585,r21i1p1f1,tas
2060,289.03194182121246,CanESM5,ssp585,r21i1p1f1,tas
2061,289.32780085822674,CanESM5,ssp585,r21i1p1f1,tas
2062,289.85687427758063,CanESM5,ssp585,r21i1p1f1,tas
2063,290.42820800414216,CanESM5,ssp585,r21i1p1f1,tas
2064,289.0219068105334,CanESM5,ssp585,r21i1p1f1,tas
2065,289.54791173847997,CanESM5,ssp585,r21i1p1f1,tas
2066,291.1502064699799,CanESM5,ssp585,r21i1p1f1,tas
2067,291.00793101900024,CanESM5,ssp585,r21i1p1f1,tas
2068,292.1553504381714,CanESM5,ssp585,r21i1p1f1,tas
2069,289.2803132836926,CanESM5,ssp585,r21i1p1f1,tas
2070,291.7366718849394,CanESM5,ssp585,r21i1p1f1,tas
2071,291.1517569550895,CanESM5,ssp585,r21i1p1f1,tas
2072,291.73416751272566,CanESM5,ssp585,r21i1p1f1,tas
2073,291.8376195823796,CanESM5,ssp585,r21i1p1f1,tas
2074,291.2494675695916,CanESM5,ssp585,r21i1p1f1,tas
2075,291.6236092798976,CanESM5,ssp585,r21i1p1f1,tas
2076,291.959830133703,CanESM5,ssp585,r21i1p1f1,tas
2077,292.1157605459992,CanESM5,ssp585,r21i1p1f1,tas
2078,291.60709463231433,CanESM5,ssp585,r21i1p1f1,tas
2079,290.99660905053133,CanESM5,ssp585,r21i1p1f1,tas
2080,292.32322966117425,CanESM5,ssp585,r21i1p1f1,tas
2081,292.4804833386342,CanESM5,ssp585,r21i1p1f1,tas
2082,291.920996431226,CanESM5,ssp585,r21i1p1f1,tas
2083,291.9194949148893,CanESM5,ssp585,r21i1p1f1,tas
2084,291.3939511394687,CanESM5,ssp585,r21i1p1f1,tas
2085,292.8535999296442,CanESM5,ssp585,r21i1p1f1,tas
2086,291.6505998289218,CanESM5,ssp585,r21i1p1f1,tas
2087,291.90503678833636,CanESM5,ssp585,r21i1p1f1,tas
2088,292.2778064630013,CanESM5,ssp585,r21i1p1f1,tas
2089,293.1349723625653,CanESM5,ssp585,r21i1p1f1,tas
2090,292.4422266659273,CanESM5,ssp585,r21i1p1f1,tas
2091,292.89287643703045,CanESM5,ssp585,r21i1p1f1,tas
2092,293.1434217838685,CanESM5,ssp585,r21i1p1f1,tas
2093,292.7485329113989,CanESM5,ssp585,r21i1p1f1,tas
2094,294.32106459770455,CanESM5,ssp585,r21i1p1f1,tas
2095,293.07821205434465,CanESM5,ssp585,r21i1p1f1,tas
2096,292.461702204463,CanESM5,ssp585,r21i1p1f1,tas
2097,293.9497431065793,CanESM5,ssp585,r21i1p1f1,tas
2098,293.15479641482574,CanESM5,ssp585,r21i1p1f1,tas
2099,294.39727051874354,CanESM5,ssp585,r21i1p1f1,tas
2015,285.80946293814844,CanESM5,ssp585,r15i1p1f1,tas
2016,286.3597162623944,CanESM5,ssp585,r15i1p1f1,tas
2017,286.02956308417976,CanESM5,ssp585,r15i1p1f1,tas
2018,285.6740663871935,CanESM5,ssp585,r15i1p1f1,tas
2019,287.06435349645034,CanESM5,ssp585,r15i1p1f1,tas
2020,284.9555713744092,CanESM5,ssp585,r15i1p1f1,tas
2021,285.77326844659035,CanESM5,ssp585,r15i1p1f1,tas
2022,286.54382178169925,CanESM5,ssp585,r15i1p1f1,tas
2023,285.4153322188881,CanESM5,ssp585,r15i1p1f1,tas
2024,286.2865130863808,CanESM5,ssp585,r15i1p1f1,tas
2025,287.0288002323089,CanESM5,ssp585,r15i1p1f1,tas
2026,286.13255184808077,CanESM5,ssp585,r15i1p1f1,tas
2027,286.86762885086813,CanESM5,ssp585,r15i1p1f1,tas
2028,286.7075123707628,CanESM5,ssp585,r15i1p1f1,tas
2029,286.87848329279365,CanESM5,ssp585,r15i1p1f1,tas
2030,287.0580037842681,CanESM5,ssp585,r15i1p1f1,tas
2031,286.1807520531872,CanESM5,ssp585,r15i1p1f1,tas
2032,288.14050495092465,CanESM5,ssp585,r15i1p1f1,tas
2033,286.3372375725347,CanESM5,ssp585,r15i1p1f1,tas
2034,286.99830283917703,CanESM5,ssp585,r15i1p1f1,tas
2035,287.1349468846012,CanESM5,ssp585,r15i1p1f1,tas
2036,287.85207263835616,CanESM5,ssp585,r15i1p1f1,tas
2037,287.14421586913164,CanESM5,ssp585,r15i1p1f1,tas
2038,288.1768648995398,CanESM5,ssp585,r15i1p1f1,tas
2039,287.26064842031985,CanESM5,ssp585,r15i1p1f1,tas
2040,287.31296330784505,CanESM5,ssp585,r15i1p1f1,tas
2041,287.41960958134155,CanESM5,ssp585,r15i1p1f1,tas
2042,287.1221907545483,CanESM5,ssp585,r15i1p1f1,tas
2043,289.1967322467671,CanESM5,ssp585,r15i1p1f1,tas
2044,287.9611468361347,CanESM5,ssp585,r15i1p1f1,tas
2045,287.8660815378491,CanESM5,ssp585,r15i1p1f1,tas
2046,288.5467879305368,CanESM5,ssp585,r15i1p1f1,tas
2047,288.4160648528495,CanESM5,ssp585,r15i1p1f1,tas
2048,289.7566010576033,CanESM5,ssp585,r15i1p1f1,tas
2049,287.8714156664509,CanESM5,ssp585,r15i1p1f1,tas
2050,289.4315113187071,CanESM5,ssp585,r15i1p1f1,tas
2051,288.76012448033117,CanESM5,ssp585,r15i1p1f1,tas
2052,289.07137083564515,CanESM5,ssp585,r15i1p1f1,tas
2053,289.92509775409934,CanESM5,ssp585,r15i1p1f1,tas
2054,289.3287208290291,CanESM5,ssp585,r15i1p1f1,tas
2055,287.8548592553451,CanESM5,ssp585,r15i1p1f1,tas
2056,289.1988009433587,CanESM5,ssp585,r15i1p1f1,tas
2057,289.77695212095495,CanESM5,ssp585,r15i1p1f1,tas
2058,289.12455592952307,CanESM5,ssp585,r15i1p1f1,tas
2059,290.2342041659658,CanESM5,ssp585,r15i1p1f1,tas
2060,289.66952190358734,CanESM5,ssp585,r15i1p1f1,tas
2061,290.0397109239611,CanESM5,ssp585,r15i1p1f1,tas
2062,290.53988861104443,CanESM5,ssp585,r15i1p1f1,tas
2063,290.31046606583783,CanESM5,ssp585,r15i1p1f1,tas
2064,289.9420233545471,CanESM5,ssp585,r15i1p1f1,tas
2065,290.2816740014178,CanESM5,ssp585,r15i1p1f1,tas
2066,290.4275956323855,CanESM5,ssp585,r15i1p1f1,tas
2067,289.9927056834402,CanESM5,ssp585,r15i1p1f1,tas
2068,290.6378654640178,CanESM5,ssp585,r15i1p1f1,tas
2069,290.01081390845246,CanESM5,ssp585,r15i1p1f1,tas
2070,290.5797461282222,CanESM5,ssp585,r15i1p1f1,tas
2071,291.4201912348123,CanESM5,ssp585,r15i1p1f1,tas
2072,290.83783539319904,CanESM5,ssp585,r15i1p1f1,tas
2073,291.65972475045317,CanESM5,ssp585,r15i1p1f1,tas
2074,290.56718823527916,CanESM5,ssp585,r15i1p1f1,tas
